Title,Company,Location,Remote,Link,Source,Term,Skills,Lat,Lon
Projektingenieur:in Umwelt Bahninfrastruktur,"Deutsche Bahn AG    am Main, Koblenz",Frankfurt,False,https://www.greenjobs.de/stellenanzeige/projektingenieur-umwelt-bahninfrastruktur--100151705/?s=klimaschutz,Greenjobs,klimaschutz,General,50.1106444,8.6820917
IT-Projektmanagerin / IT-Projektmanager (w/m/d) für die Weiterentwicklung des Web-Angebots der LENK,Bayerisches Landesamt für Umwelt,Regensburg,False,https://www.greenjobs.de/stellenanzeige/it-projektmanagerin-it-projektmanager-fuer-die-weiterentwicklung-des-web-angebots-der-lenk--100151687/?s=klimaschutz,Greenjobs,klimaschutz,General,49.0195333,12.0974869
Freiberufliche Umweltpädagog:innen (m/w/d),Deutsche Umwelt-Aktion e.V.   Uelzen,Deutschland,False,https://www.greenjobs.de/stellenanzeige/freiberufliche-umweltpaedagog--100151663/?s=klimaschutz,Greenjobs,klimaschutz,General,,
Expert*in (w/m/d) für Policyentwicklung und -beratung,Zukunft-Umwelt-Gesellschaft (ZUG) gGmbH,Cottbus,False,https://www.greenjobs.de/stellenanzeige/expert-fuer-policyentwicklung-und-beratung--100151662/?s=klimaschutz,Greenjobs,klimaschutz,General,51.7567447,14.3357307
Sachbearbeiter/innen f.d. Bereich Immissionsschutz (w/m/d),Stadt,Kassel,False,https://www.greenjobs.de/stellenanzeige/sachbearbeiter-f-d-bereich-immissionsschutz--100151645/?s=klimaschutz,Greenjobs,klimaschutz,General,51.3157833,9.4978479
Mitarbeiter Personal / HR Recruiting (m/w/d),Kornkraft Naturkost GmbH,Großenkneten,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-personal-hr-recruiting--100151634/?s=klimaschutz,Greenjobs,klimaschutz,General,52.9442224,8.2542326
Projektmitarbeiter für Moor- und Auenschutz (m/w/d),Regierung von Niederbayern,Landshut,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-fuer-moor-und-auenschutz--100151633/?s=klimaschutz,Greenjobs,klimaschutz,General,48.536217,12.1516551
Werkstudent:in Business Development & CO₂‑Märkte,carboneer GmbH    / remote,Berlin,True,https://www.greenjobs.de/stellenanzeige/werkstudent-business-development-co-maerkte--100151604/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
HR Generalist*in (w/m/d),Deutsche Umwelthilfe e.V.    am Bodensee / hybrid,Radolfzell,False,https://www.greenjobs.de/stellenanzeige/hr-generalist--100151603/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,47.7372802,8.9702755
Werkstudent*innen (w/m/d) im Marketing – Betreuung des DUH-Aktionsstands auf der AnnenMayKantereit-Tour,"Deutsche Umwelthilfe e.V.  , , , , , , , , , , , , , , , ,  bundesweit / Nürnber...",Berlin,True,https://www.greenjobs.de/stellenanzeige/werkstudent-im-marketing-betreuung-des-duh-aktionsstands-auf-der-annenmaykantereit-tour--100151602/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Schiffsmechaniker / Deckskraft (m/w/d) an Bord eines Mehrzweckschiffes,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/schiffsmechaniker-deckskraft-an-bord-eines-mehrzweckschiffes--100151583/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.5278793,8.106301
Ingenieur/-in (m/w/d) - Fachrichtung: Maschinen-/ Schiffbau/ -technik,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Norden,False,https://www.greenjobs.de/stellenanzeige/ingenieur-fachrichtung-maschinen-schiffbau-technik--100151126/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.5942039,7.2067435
Kapitän / Kapitänin (m/w/d) an Bord eines Mehrzweckschiffes,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/kapitaen-kapitaenin-an-bord-eines-mehrzweckschiffes--100151577/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.5278793,8.106301
Maschinist (m/w/d) an Bord eines Mehrzweckschiffes,"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/maschinist-an-bord-eines-mehrzweckschiffes--100151560/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.5278793,8.106301
"Projektmitarbeiter*in für das Projekt ""Regionalmanagement Zukunftsregion SüdOstNiedersachsen"" (m/w/d)","Regionalverband Großraum   ,",Braunschweig,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-fuer-das-projekt-regionalmanagement-zukunftsregion-suedostniedersachsen--100151563/?s=klimaschutz,Greenjobs,klimaschutz,General,52.2646577,10.5236066
Bau- oder Umweltingenieur / Bau- oder Umweltingenieurin (m/w/d),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Sulingen,False,https://www.greenjobs.de/stellenanzeige/bau-oder-umweltingenieur-bau-oder-umweltingenieurin--100151551/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,52.6828374,8.8018923
Finance ManagerIn,Greenzero GmbH,Essen,False,https://www.greenjobs.de/stellenanzeige/finance-managerin--100151529/?s=klimaschutz,Greenjobs,klimaschutz,General,51.4582235,7.0158171
"Beraterin / Berater Pflanzenbau (w/m/d) im Projekt: ""Demonstrationsbetriebe Integrierter Pflanzenbau""",Landesbetrieb Landwirtschaft Hessen,Fritzlar,False,https://www.greenjobs.de/stellenanzeige/beraterin-berater-pflanzenbau-im-projekt-demonstrationsbetriebe-integrierter-pflanzenbau--100151521/?s=klimaschutz,Greenjobs,klimaschutz,General,51.1537071,9.2645106
Projektleitung (m/w/d) Naturschutz,Stadt     a.M. / remote,Rüsselsheim,True,https://www.greenjobs.de/stellenanzeige/projektleitung-naturschutz--100151511/?s=klimaschutz,Greenjobs,klimaschutz,General,49.991701,8.4138251
Klimaschutzkoordinator:in (w/m/d),Ev.-luth. Kirchenkreis Emden-,Leer,False,https://www.greenjobs.de/stellenanzeige/klimaschutzkoordinator--100151508/?s=klimaschutz,Greenjobs,klimaschutz,General,53.2049511,7.4595298
Stellvertretende Leitung (w/m/d) für den Bereich IT,"Deutsche Umwelthilfe e.V.    am Bodensee, Berlin / hybrid",Radolfzell,False,https://www.greenjobs.de/stellenanzeige/stellvertretende-leitung-fuer-den-bereich-it--100151471/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,47.7372802,8.9702755
Projektmitarbeiter*in (m/w/d) Forum Zukunftslandschaft,Regenerate Forum gGmbH   Bodenseekreis,Deutschland,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-forum-zukunftslandschaft--100151437/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,,
Energiemanager*in (m/w/d),Gemeinde,Stuhr,False,https://www.greenjobs.de/stellenanzeige/energiemanager--100151411/?s=klimaschutz,Greenjobs,klimaschutz,General,53.027353,8.7497818
Projektmitarbeiter*in für Naturschutzmaßnahmen & Pflege - Umsetzung von Naturschutzmaßnahmen im HOTSPOT28 (m/w/d),Landschaftspflegeverein Dummersdorfer Ufer e.V.,Lübeck,False,https://www.greenjobs.de/stellenanzeige/projektmitarbeiter-fuer-naturschutzmassnahmen-pflege-umsetzung-von-naturschutzmassnahmen-im-hotspot28--100151390/?s=klimaschutz,Greenjobs,klimaschutz,General,53.866444,10.684738
Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter (w/m/d) für den Bereich Klimabildung - in Teilzeit,Bayerisches Landesamt für Umwelt,Regensburg,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-mitarbeiterin-wissenschaftlicher-mitarbeiter-fuer-den-bereich-klimabildung-in-teilzeit--100151378/?s=klimaschutz,Greenjobs,klimaschutz,General,49.0195333,12.0974869
Studentische Projektassistenz (M/W/D) – adelphi research gGmbH,adelphi consult GmbH,Berlin,False,https://www.greenjobs.de/stellenanzeige/studentische-projektassistenz-adelphi-research-ggmbh--100151370/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Projektleitung 'Health Care System as Driver for Food System Transformation',Deutsche Krankenhausgesellschaft,Berlin,False,https://www.greenjobs.de/stellenanzeige/projektleitung-health-care-system-as-driver-for-food-system-transformation--100151361/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Landschaftsplanerin / Landschaftsplaner (m/w/d),"Niedersächsischer Landesbetrieb für Wasserwirtschaft, Küsten- und Naturschutz (N...",Hannover,False,https://www.greenjobs.de/stellenanzeige/landschaftsplanerin-landschaftsplaner--100151337/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,52.3744779,9.7385532
Wissenschaftliche/r Mitarbeiter/in (m/w/d) im Dezernat 61 „Hydrogeologie“,Landesamt für Umwelt des Landes Schleswig-Holstein,Flintbek,False,https://www.greenjobs.de/stellenanzeige/wissenschaftliche-mitarbeiter-im-dezernat-61-hydrogeologie--100151245/?s=klimaschutz,Greenjobs,klimaschutz,General,54.2432092,10.0633244
Mitarbeiter*in im Projekt Stiftungswacht,Stiftung Naturschutz Schleswig - Holstein  24 Molfsee,Deutschland,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-im-projekt-stiftungswacht--100151256/?s=klimaschutz,Greenjobs,klimaschutz,General,,
Referent (w/m/d) im Projekt HumusKlimaNetz,Deutscher Bauernverband e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/referent-im-projekt-humusklimanetz--100151229/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Leitung (m/w/d) Untere Naturschutzbehörde,am Main    am Main / hybrid,Rüsselsheim,False,https://www.greenjobs.de/stellenanzeige/leitung-untere-naturschutzbehoerde--100151228/?s=klimaschutz,Greenjobs,klimaschutz,General,49.991701,8.4138251
Projektleiter/in (m/w/d) im Bereich Moor-/ Klimaschutz,Landsiedlung Baden-Württemberg GmbH    (Donau),Ehingen,False,https://www.greenjobs.de/stellenanzeige/projektleiter-im-bereich-moor-klimaschutz--100151214/?s=klimaschutz,Greenjobs,klimaschutz,General,48.2828519,9.7262175
Referent:in Fundraising Klimaschutzstiftung Baden-Württemberg,Baden-Württemberg Stiftung,Stuttgart,False,https://www.greenjobs.de/stellenanzeige/referent-fundraising-klimaschutzstiftung-baden-wuerttemberg--100151163/?s=klimaschutz,Greenjobs,klimaschutz,General,48.7784485,9.1800132
Projektmanager*innen Kommunaler Klimaschutz (m/w/d) - Fördermittelberatung / Klimaschutzkonzept,Klimaschutzgesellschaft Mittelweser mbH   /Weser,Nienburg,False,https://www.greenjobs.de/stellenanzeige/projektmanager-kommunaler-klimaschutz-foerdermittelberatung-klimaschutzkonzept--100151156/?s=klimaschutz,Greenjobs,klimaschutz,General,52.6487771,9.2578103
Mitarbeiter/in (m/w/d) für das Wassermengenmanagement der Oberflächengewässer,Landesamt für Umwelt (LfU),Flintbek,False,https://www.greenjobs.de/stellenanzeige/mitarbeiter-fuer-das-wassermengenmanagement-der-oberflaechengewaesser--100151150/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,54.2432092,10.0633244
"Referentin / Referent (m/w/d) im Referat V 42 „Boden, Altlasten, Grundwasserschutz und Grundwasserbewirtschaftung“","Land Schleswig-Holstein - Ministerium für Energiewende, Klimaschutz, Umwelt und ...",Kiel,False,https://www.greenjobs.de/stellenanzeige/referentin-referent-im-referat-v-42-boden-altlasten-grundwasserschutz-und-grundwasserbewirtschaftung--100151146/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,54.3227085,10.135555
Business Development Manager*in Klimaschutz,atmosfair gGmbH,Berlin,False,https://www.greenjobs.de/stellenanzeige/business-development-manager-klimaschutz--100151137/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
LandwirtIn im Projekt `Agroforst-Hub´ - Schwerpunkt: Ackerbau & Weidehaltung - Teilzeit,Betriebsgesellschaft Schloss Türnich mbH   -Türnich,Kerpen,False,https://www.greenjobs.de/stellenanzeige/landwirtin-im-projekt-agroforst-hub-schwerpunkt-ackerbau-weidehaltung-teilzeit--100151130/?s=klimaschutz,Greenjobs,klimaschutz,General,50.3097609,6.7293316
Landschaftsplaner:in (m/w/d),Cappel + Kranzhoff Stadtentwicklung und Planung GmbH,Hamburg,False,https://www.greenjobs.de/stellenanzeige/landschaftsplaner--100146794/?s=klimaschutz,Greenjobs,klimaschutz,General,53.550341,10.000654
HR Manager*in / Recruiter*in,atmosfair gGmbH    / hybrid,Berlin,False,https://www.greenjobs.de/stellenanzeige/hr-manager-recruiter--100151004/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
"3 Technische Oberinspektor/in-Anwärter/-innen (m/w/d) der Fachrichtung Bauingenieurwesen, Schwerpunkt Wasserwirtschaft","Ministerium für Wissenschaft, Energie, Klimaschutz und Umwelt des Landes Sachsen...",Halle,False,https://www.greenjobs.de/stellenanzeige/3-technische-oberinspektor-anwaerter-der-fachrichtung-bauingenieurwesen-schwerpunkt-wasserwirtschaft--100150822/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,51.4824354,11.9712985
BFD Öffentlichkeitsarbeit & Social Media,OroVerde - Die Tropenwaldstiftung,Bonn,False,https://www.greenjobs.de/stellenanzeige/bfd-oeffentlichkeitsarbeit-social-media--100151629/?s=klimaschutz,Greenjobs,klimaschutz,General,50.7352621,7.1024635
BFD-Stelle (m/w/d) im Bereich Umweltschutz,BUND Regionalgruppe,Leipzig,False,https://www.greenjobs.de/stellenanzeige/bfd-stelle-im-bereich-umweltschutz--100151479/?s=klimaschutz,Greenjobs,klimaschutz,General,51.3406321,12.3747329
"Praktikum: Aufbau und Begleitung von Experimenten in Mesokosmen zur Untersuchung der Auswirkung von Wassertrübung auf Fraßraten, Biomasse und Kondition von Mytilus edulis (Miesmuschel) und Magallana gigas (Pazifische Auster)",Nationalparkverwaltung Niedersächsisches Wattenmeer,Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/praktikum-aufbau-und-begleitung-von-experimenten-in-mesokosmen-zur-untersuchung-der-auswirkung-von-wassertruebung-auf-frassraten-biomasse-und-kondition-von-mytilus-edulis-miesmuschel-und-magallana-gigas-pazifisch--100151066/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.5278793,8.106301
"Masterarbeit: Experimentelle Untersuchungen zur Auswirkung von Wassertrübung auf Fraßraten, Biomasse und Kondition von Mytilus edulis (Miesmuschel) und Magallana gigas (Pazifische Auster)",Nationalparkverwaltung Niedersächsisches Wattenmeer,Wilhelmshaven,False,https://www.greenjobs.de/stellenanzeige/masterarbeit-experimentelle-untersuchungen-zur-auswirkung-von-wassertruebung-auf-frassraten-biomasse-und-kondition-von-mytilus-edulis-miesmuschel-und-magallana-gigas-pazifische-auster--100151065/?s=klimaschutz,Greenjobs,klimaschutz,Lab/Field,53.5278793,8.106301
Freiwilliges Jahr im Bereich Zukunftsfähige Finanzflüsse (w/m/d),Germanwatch e.V.,Berlin,False,https://www.greenjobs.de/stellenanzeige/freiwilliges-jahr-im-bereich-zukunftsfaehige-finanzfluesse--100151054/?s=klimaschutz,Greenjobs,klimaschutz,General,52.5173885,13.3951309
Freiwilliges Jahr im Bereich Internationale Klimapolitik (w/m/d),Germanwatch e.V.,Bonn,False,https://www.greenjobs.de/stellenanzeige/freiwilliges-jahr-im-bereich-internationale-klimapolitik--100151052/?s=klimaschutz,Greenjobs,klimaschutz,General,50.7352621,7.1024635
"Werkstudent:in (m/w/d) Content Creation, Marketing & Kommunikation",FutureCamp Climate GmbH,München,False,https://www.greenjobs.de/stellenanzeige/werkstudent-content-creation-marketing-kommunikation--100150982/?s=klimaschutz,Greenjobs,klimaschutz,General,48.1371079,11.5753822
Bundesfreiwilligendienst im Bereich Klimaschutz (m/w/d),Kreis Lippe,Detmold,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-im-bereich-klimaschutz--100150582/?s=klimaschutz,Greenjobs,klimaschutz,General,51.936284,8.8791526
Bundesfreiwilligendienst im Bereich Nachhaltigkeit (m/w/d),Kreis Lippe,Detmold,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-im-bereich-nachhaltigkeit--100150583/?s=klimaschutz,Greenjobs,klimaschutz,General,51.936284,8.8791526
Bundesfreiwilligendienst (m/w/d) für Schul-Gartenprojekt: Bildung für nachhaltige Entwicklung im Projekt-Garten Hunden,"Windkanter e.V.   , Drage",Hunden,False,https://www.greenjobs.de/stellenanzeige/bundesfreiwilligendienst-fuer-schul-gartenprojekt-bildung-fuer-nachhaltige-entwicklung-im-projekt-garten-hunden--100150103/?s=klimaschutz,Greenjobs,klimaschutz,General,53.3713644,10.2959253
Praktikum oder BFD für die Agrarwende (m/w/d),Aktion Agrar – Landwende jetzt e.V.,Magdeburg,False,https://www.greenjobs.de/stellenanzeige/praktikum-oder-bfd-fuer-die-agrarwende--100150095/?s=klimaschutz,Greenjobs,klimaschutz,General,52.1314783,11.6400789
Praktikant*in (m/w/d),Deutsche KlimaStiftung,Bremen,False,https://www.greenjobs.de/stellenanzeige/praktikant--100149055/?s=klimaschutz,Greenjobs,klimaschutz,General,53.0758196,8.8071646
Praktikum Nachhaltigkeit & Projektmanagement (m/w/d),Landratsamt Ostallgäu,Marktoberdorf,False,https://www.greenjobs.de/stellenanzeige/praktikum-nachhaltigkeit-projektmanagement--100145800/?s=klimaschutz,Greenjobs,klimaschutz,General,47.7780871,10.6188796
Praktikant*in im Bereich Bildung/Umweltbildung,Project Wings gGmbH,Koblenz,False,https://www.greenjobs.de/stellenanzeige/praktikant-im-bereich-bildung-umweltbildung--100135274/?s=klimaschutz,Greenjobs,klimaschutz,General,50.3533278,7.5943951
Praktikant/in im Umweltbereich,UDATA GmbH    an der Weinstraße,Neustadt,False,https://www.greenjobs.de/stellenanzeige/praktikant-im-umweltbereich--100109495/?s=klimaschutz,Greenjobs,klimaschutz,Data Science,49.3539802,8.1350021
Praktikumsstelle im Regionalmanagement (m/w/d),LAG Geschäftsstelle,Steinfurt,False,https://www.greenjobs.de/stellenanzeige/praktikumsstelle-im-regionalmanagement--100108973/?s=klimaschutz,Greenjobs,klimaschutz,General,52.138683,7.3678356
